$,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,TO,UH,Unnamed: 0,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,genre
0.0,0.0,0.00990099009901,0.0540540540541,0.0,0.0,0.056338028169,0.0619469026549,0.0,0.0,0.0,0.107266435986,0.0888888888889,0.0,0.0652173913043,0.0,,0.0571428571429,0.0,0.0555555555556,0.0,0.0,0.0,0.0227272727273,0.0,0.946363636364,0.0961538461538,0.0677966101695,0.0666666666667,0.0,0.101851851852,0.0333333333333,0.0,0.0,0.0,0.0625,5
0.0,0.08,0.019801980198,0.216216216216,0.0,0.0,0.0985915492958,0.0353982300885,0.0,0.0,0.0526315789474,0.179930795848,0.227777777778,0.0,0.239130434783,0.0,,0.390476190476,0.027027027027,0.0694444444444,0.0,0.0,0.0,0.0227272727273,0.0,0.726363636364,0.134615384615,0.542372881356,0.0166666666667,0.09375,0.0185185185185,0.366666666667,0.0,0.0,0.0,0.0625,3
0.0,0.44,0.019801980198,0.0810810810811,0.0,0.0,0.112676056338,0.0973451327434,0.0,0.0,0.0526315789474,0.076124567474,0.138888888889,0.0,0.347826086957,0.0,,0.4,0.0,0.0138888888889,0.0,0.0,0.0,0.0227272727273,0.0,0.671818181818,0.0,0.237288135593,0.0333333333333,0.0,0.259259259259,0.1,0.0,0.0,0.0,0.0625,3
0.0,0.52,0.0,0.0540540540541,0.0,0.0,0.211267605634,0.380530973451,0.0,0.0,0.210526315789,0.117647058824,0.188888888889,0.0,0.369565217391,0.0,,0.238095238095,0.0,0.291666666667,0.0,0.0,0.0645161290323,0.0,0.0,0.125454545455,0.230769230769,0.305084745763,0.15,0.15625,0.231481481481,0.0333333333333,0.0,0.0,0.0,0.0,1
0.0,0.04,0.0594059405941,0.027027027027,0.0,0.0,0.0281690140845,0.0973451327434,0.0,0.0,0.0526315789474,0.0795847750865,0.194444444444,0.0,0.108695652174,0.0,,0.138095238095,0.0,0.0277777777778,0.0,0.0,0.0,0.0,0.0,0.889090909091,0.0961538461538,0.0169491525424,0.1,0.0625,0.0277777777778,0.0333333333333,0.0,0.0,0.0,0.0625,5
0.0,0.08,0.0,0.0540540540541,0.0,0.0,0.0422535211268,0.0796460176991,0.125,0.0,0.0526315789474,0.0588235294118,0.266666666667,0.0,0.0434782608696,0.0,,0.0571428571429,0.027027027027,0.0694444444444,0.0,0.0,0.0,0.0227272727273,0.0,0.240909090909,0.173076923077,0.0677966101695,0.133333333333,0.03125,0.0925925925926,0.133333333333,0.0,0.0,0.0,0.0625,2
0.0,0.52,0.00990099009901,0.0,0.0,0.0,0.140845070423,0.0973451327434,0.0,0.0,0.421052631579,0.114186851211,0.0833333333333,0.0,0.152173913043,0.0,,0.171428571429,0.0540540540541,0.0972222222222,0.0,0.0,0.0,0.0227272727273,0.0,0.747272727273,0.403846153846,0.237288135593,0.0166666666667,0.03125,0.0925925925926,0.0666666666667,0.0,0.0,0.0,0.0625,4
0.0,0.24,0.0,0.0,0.3,0.0,0.154929577465,0.0442477876106,0.0625,0.0526315789474,0.0,0.124567474048,0.277777777778,0.0,0.152173913043,0.0,,0.2,0.0,0.430555555556,0.0,0.0,0.0,0.0454545454545,0.178571428571,0.281818181818,0.423076923077,0.0,0.0666666666667,0.03125,0.185185185185,0.1,0.0,0.0,0.0,0.0,1
0.0,0.2,0.019801980198,0.0,0.0,0.0,0.0140845070423,0.115044247788,0.0,0.0,0.0526315789474,0.103806228374,0.0444444444444,0.0,0.152173913043,0.0,,0.0952380952381,0.027027027027,0.138888888889,0.0,0.0,0.0,0.0227272727273,0.0,0.349090909091,0.0192307692308,0.152542372881,0.0166666666667,0.03125,0.037037037037,0.0,0.0,0.0,0.0,0.0625,0
0.0,0.08,0.0,0.0810810810811,0.0,0.0,0.0704225352113,0.256637168142,0.0,0.0,0.0526315789474,0.114186851211,0.166666666667,0.0,0.326086956522,0.0,,0.152380952381,0.027027027027,0.152777777778,0.285714285714,0.0,0.0322580645161,0.0,0.0,0.422727272727,0.192307692308,0.135593220339,0.0833333333333,0.09375,0.25,0.233333333333,0.0,0.0,0.0,0.0,0
0.0,0.4,0.029702970297,0.0,0.1,0.0,0.12676056338,0.141592920354,0.0,0.0,0.210526315789,0.204152249135,0.116666666667,0.0,0.152173913043,0.0,,0.333333333333,0.162162162162,0.111111111111,0.0,0.0,0.0,0.113636363636,0.0,0.524545454545,0.269230769231,0.152542372881,0.0833333333333,0.03125,0.268518518519,0.0333333333333,0.0,0.0,0.0,0.0625,2
0.0,0.08,0.029702970297,0.0540540540541,0.0,0.0,0.0281690140845,0.0176991150442,0.0,0.0,0.0526315789474,0.0138408304498,0.116666666667,0.0,0.0,0.0,,0.0285714285714,0.027027027027,0.111111111111,0.0,0.0,0.0,0.0227272727273,0.0,0.0936363636364,0.115384615385,0.0169491525424,0.0,0.0,0.0277777777778,0.0,0.0,0.0625,0.0,0.0625,2
0.0,0.2,0.019801980198,0.0,0.0,0.0,0.056338028169,0.194690265487,0.0,0.0,0.315789473684,0.107266435986,0.133333333333,0.0,0.0652173913043,0.0,,0.180952380952,0.0,0.0416666666667,0.0,0.0,0.0,0.0454545454545,0.0357142857143,0.442727272727,0.25,0.0169491525424,0.0666666666667,0.0,0.25,0.0333333333333,0.0,0.0,0.0,0.0625,0
0.0,0.0,0.019801980198,0.0540540540541,0.0,0.0,0.0281690140845,0.0265486725664,0.0,0.0,0.0526315789474,0.0242214532872,0.0444444444444,0.0,0.0,0.0,,0.0571428571429,0.0,0.0138888888889,0.0,0.0,0.0,0.0227272727273,0.0,0.708181818182,0.0576923076923,0.101694915254,0.0666666666667,0.03125,0.0462962962963,0.0333333333333,0.0,0.0,0.0,0.0,3
0.0,0.12,0.0,0.0,0.0,0.0,0.140845070423,0.0884955752212,0.0,0.0,0.0,0.301038062284,0.261111111111,0.0,0.152173913043,0.0,,0.295238095238,0.027027027027,0.0416666666667,0.0,0.0,0.0,0.0227272727273,0.0357142857143,0.565454545455,0.865384615385,0.152542372881,0.0833333333333,0.03125,0.185185185185,0.133333333333,0.0,0.0,0.0,0.0625,2
0.0,0.0,0.00990099009901,0.027027027027,0.0,0.0,0.323943661972,0.176991150442,0.0,0.0,0.0,0.162629757785,0.105555555556,0.0,0.0217391304348,0.0,,0.171428571429,0.027027027027,0.138888888889,0.0,0.0,0.0,0.0,0.0,0.427272727273,0.0,0.237288135593,0.233333333333,0.03125,0.0925925925926,0.0333333333333,0.0,0.0,0.0,0.4375,0
0.0,0.2,0.0,0.216216216216,0.0,0.0,0.267605633803,0.221238938053,0.0,0.0,0.105263157895,0.19723183391,0.45,0.0,0.478260869565,0.0,,0.27619047619,0.0,0.319444444444,0.0,0.0,0.0645161290323,0.0227272727273,0.0,0.818181818182,0.230769230769,0.491525423729,0.133333333333,0.28125,0.203703703704,0.0,0.0,0.0,0.0,0.0625,4
0.0,0.08,0.00990099009901,0.027027027027,0.0,0.0,0.0,0.141592920354,0.0,0.315789473684,0.0526315789474,0.076124567474,0.105555555556,0.0,0.0217391304348,0.0,,0.0761904761905,0.0,0.0833333333333,0.0,0.0,0.0,0.0227272727273,0.0,0.591818181818,0.0192307692308,0.0,0.0666666666667,0.03125,0.12962962963,0.0,0.0,0.0,0.0,0.0,2
0.0,0.16,0.019801980198,0.0540540540541,0.0,0.0,0.0845070422535,0.115044247788,0.0,0.0,0.0526315789474,0.083044982699,0.133333333333,0.0,0.0869565217391,0.0,,0.0666666666667,0.0,0.152777777778,0.0,0.0,0.0,0.0227272727273,0.0,0.592727272727,0.0384615384615,0.135593220339,0.0,0.03125,0.0833333333333,0.0333333333333,0.0,0.0,0.0,0.0625,2
0.0,0.04,0.0990099009901,0.0540540540541,0.0,0.0,0.0281690140845,0.150442477876,0.0,0.0,0.0,0.145328719723,0.172222222222,0.0,0.130434782609,0.0,,0.0857142857143,0.027027027027,0.194444444444,0.142857142857,0.0,0.0,0.0227272727273,0.0,0.601818181818,0.192307692308,0.0338983050847,0.0166666666667,0.03125,0.101851851852,0.0333333333333,0.0,0.0,0.0,0.0625,2
1.0,0.04,0.178217821782,0.027027027027,0.0,0.0,0.183098591549,0.610619469027,0.0,0.0,0.157894736842,0.574394463668,0.694444444444,0.0,0.717391304348,0.0,,0.638095238095,0.108108108108,0.194444444444,0.0,0.0,0.129032258065,0.0227272727273,0.0,0.77,0.557692307692,0.508474576271,0.0666666666667,0.03125,0.425925925926,0.333333333333,0.0,0.0,0.0,0.0,4
0.0,0.0,0.019801980198,0.0540540540541,0.0,0.0,0.0704225352113,0.221238938053,0.0,0.0,0.157894736842,0.128027681661,0.211111111111,0.0,0.326086956522,0.0,,0.114285714286,0.0810810810811,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0718181818182,0.211538461538,0.118644067797,0.0666666666667,0.0,0.12037037037,0.2,0.0,0.125,0.0,0.0625,2
0.0,0.0,0.00990099009901,0.0,0.0,0.0,0.0140845070423,0.0176991150442,0.0,0.0,0.0,0.0276816608997,0.15,0.0,0.0434782608696,0.0,,0.0190476190476,0.027027027027,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.284545454545,0.115384615385,0.101694915254,0.0666666666667,0.03125,0.0277777777778,0.0666666666667,0.0,0.0625,0.0,0.0,1
0.0,0.2,0.039603960396,0.0810810810811,0.0,0.0,0.197183098592,0.442477876106,0.0,0.0,0.0526315789474,0.207612456747,0.688888888889,0.0,0.152173913043,1.0,,0.285714285714,0.0,0.138888888889,0.0,0.0,0.0322580645161,0.0,0.0,0.0909090909091,0.0192307692308,0.0847457627119,0.1,0.03125,0.361111111111,0.0666666666667,0.0,0.0,0.0,0.0625,2
0.0,0.08,0.019801980198,0.0540540540541,0.0,0.0,0.0,0.0265486725664,0.0,0.0,0.0526315789474,0.0242214532872,0.0277777777778,0.0,0.152173913043,0.0,,0.0761904761905,0.027027027027,0.0277777777778,0.0,0.0,0.0,0.0227272727273,0.0,0.495454545455,0.0,0.169491525424,0.1,0.03125,0.0,0.0666666666667,0.0,0.0,0.0,0.0625,2
0.0,0.08,0.019801980198,0.027027027027,0.0,0.0,0.0704225352113,0.150442477876,0.0,0.0,0.0526315789474,0.145328719723,0.255555555556,0.0,0.152173913043,0.0,,0.133333333333,0.0,0.111111111111,0.0,0.0,0.0,0.0681818181818,0.0,0.636363636364,0.0769230769231,0.101694915254,0.0166666666667,0.09375,0.166666666667,0.0333333333333,0.0,0.0,0.0,0.0,3
0.0,0.48,0.019801980198,0.648648648649,0.0,0.0,0.0704225352113,0.0884955752212,0.0,0.0,0.0526315789474,0.318339100346,0.361111111111,0.0,0.282608695652,0.0,,0.142857142857,0.0540540540541,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.297272727273,0.326923076923,0.35593220339,0.0666666666667,0.0,0.398148148148,0.166666666667,0.0,0.0625,0.0,0.0625,1
0.0,0.2,0.029702970297,0.0810810810811,0.0,0.0,0.0845070422535,0.185840707965,0.0,0.0526315789474,0.526315789474,0.155709342561,0.372222222222,0.0,0.152173913043,0.0,,0.247619047619,0.0,0.152777777778,0.0,0.0,0.0,0.0227272727273,0.0,0.386363636364,0.25,0.0847457627119,0.0,0.03125,0.111111111111,0.133333333333,0.0,0.0,0.0,0.0625,0
0.0,0.0,0.019801980198,0.027027027027,0.0,0.0,0.0140845070423,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.152173913043,0.0,,0.0190476190476,0.027027027027,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.320909090909,0.0192307692308,0.101694915254,0.0666666666667,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0625,1
0.0,0.0,0.019801980198,0.0540540540541,0.0,0.0,0.056338028169,0.0796460176991,0.0,0.0,0.105263157895,0.145328719723,0.188888888889,0.0,0.0869565217391,0.0,,0.219047619048,0.135135135135,0.0972222222222,0.0,0.0,0.0,0.0227272727273,0.0,0.692727272727,0.0961538461538,0.0508474576271,0.2,0.0,0.0648148148148,0.266666666667,0.0,0.0,0.0,0.0625,3
0.0,0.08,0.019801980198,0.0540540540541,0.0,0.0,0.0704225352113,0.0884955752212,0.0,0.0,0.0526315789474,0.107266435986,0.0444444444444,0.0,0.152173913043,0.0,,0.190476190476,0.027027027027,0.111111111111,0.0,0.0,0.0,0.0454545454545,0.0,0.556363636364,0.0192307692308,0.0338983050847,0.0666666666667,0.0,0.12037037037,0.0,0.0,0.0,0.0,0.0625,2
0.0,0.08,0.019801980198,0.027027027027,0.0,0.0,0.056338028169,0.0796460176991,0.0,0.0,0.0526315789474,0.141868512111,0.183333333333,0.0,0.0869565217391,0.0,,0.190476190476,0.027027027027,0.0277777777778,0.0,0.0,0.0,0.0454545454545,0.0,0.580909090909,0.173076923077,0.118644067797,0.0166666666667,0.03125,0.185185185185,0.133333333333,0.0,0.0,0.0,0.0625,2
0.0,0.0,0.019801980198,0.0810810810811,0.0,0.0,0.140845070423,0.141592920354,0.0,0.0,0.0,0.124567474048,0.0444444444444,0.0,0.152173913043,0.0,,0.0285714285714,0.027027027027,0.0972222222222,0.0,0.0,0.0,0.0227272727273,0.0,0.651818181818,0.0192307692308,0.0338983050847,0.0666666666667,0.09375,0.111111111111,0.0,0.0,0.0,0.0,0.0,3
0.0,0.28,0.029702970297,0.243243243243,0.0,0.0,0.154929577465,0.442477876106,0.0,0.0,0.315789473684,0.311418685121,0.316666666667,0.0,0.413043478261,0.0,,0.371428571429,0.0,0.236111111111,0.0,0.0,0.0,0.0,0.0,0.0809090909091,0.25,0.305084745763,0.0666666666667,0.125,0.296296296296,0.266666666667,0.0,0.0,0.0,0.0625,2
0.0,0.24,0.019801980198,0.027027027027,0.0,0.0,0.0704225352113,0.185840707965,0.0,0.0,0.0526315789474,0.0242214532872,0.138888888889,0.0,0.347826086957,0.0,,0.104761904762,0.027027027027,0.0555555555556,0.0,0.0,0.0,0.0227272727273,0.0,0.408181818182,0.0961538461538,0.152542372881,0.1,0.03125,0.111111111111,0.0666666666667,0.0,0.0,0.0,0.125,0
0.0,0.16,0.019801980198,0.0540540540541,0.0,0.0,0.0845070422535,0.115044247788,0.0,0.0,0.0526315789474,0.083044982699,0.133333333333,0.0,0.0869565217391,0.0,,0.0666666666667,0.0,0.152777777778,0.0,0.0,0.0,0.0227272727273,0.0,0.602727272727,0.0384615384615,0.135593220339,0.0,0.03125,0.0833333333333,0.0333333333333,0.0,0.0,0.0,0.0625,2
0.0,0.04,0.00990099009901,0.0,0.0,0.0,0.169014084507,0.212389380531,0.0,0.0,0.0526315789474,0.231833910035,0.15,0.0,0.369565217391,0.0,,0.161904761905,0.108108108108,0.208333333333,0.0,0.0,0.0,0.0454545454545,0.0,0.976363636364,0.0576923076923,0.0338983050847,0.2,0.0625,0.148148148148,0.2,0.0,0.1875,0.0,0.0625,1
0.0,0.0,0.128712871287,0.027027027027,0.0,0.0,0.0,0.256637168142,0.0,0.157894736842,0.0526315789474,0.242214532872,0.227777777778,0.0,0.108695652174,0.0,,0.00952380952381,0.027027027027,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.359090909091,0.211538461538,0.0847457627119,0.1,0.125,0.0833333333333,0.0666666666667,0.0,0.0,0.0,0.0625,0
0.0,0.08,0.029702970297,0.0540540540541,0.0,0.0,0.197183098592,0.238938053097,0.0,0.0,0.0526315789474,0.200692041522,0.211111111111,0.0,0.391304347826,0.0,,0.238095238095,0.027027027027,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.752727272727,0.153846153846,0.152542372881,0.0666666666667,0.0,0.314814814815,0.2,0.0,0.0,0.0,0.0,4
0.0,0.0,0.019801980198,0.0540540540541,0.0,0.0,0.0422535211268,0.106194690265,0.0,0.0,0.0526315789474,0.0865051903114,0.277777777778,0.0,0.108695652174,0.0,,0.138095238095,0.027027027027,0.0277777777778,0.0,0.0,0.0,0.0227272727273,0.0,0.236363636364,0.0,0.101694915254,0.0833333333333,0.0625,0.0185185185185,0.0333333333333,0.0,0.0,0.0,0.0,2
0.0,0.08,0.148514851485,0.0540540540541,0.0,0.0,0.0140845070423,0.176991150442,0.0,0.105263157895,0.0,0.131487889273,0.0833333333333,0.0,0.195652173913,0.0,,0.0285714285714,0.162162162162,0.541666666667,0.0,0.0,0.161290322581,0.0227272727273,0.0,0.668181818182,0.192307692308,0.152542372881,0.0833333333333,0.09375,0.0648148148148,0.133333333333,0.0,0.0,0.0,0.0625,3
0.0,0.08,0.00990099009901,0.027027027027,0.0,0.0,0.0704225352113,0.0442477876106,0.0,0.0,0.0526315789474,0.0692041522491,0.15,0.0,0.108695652174,0.0,,0.138095238095,0.027027027027,0.152777777778,0.0,0.0,0.0,0.0227272727273,0.0,0.229090909091,0.0961538461538,0.0847457627119,0.1,0.09375,0.037037037037,0.0,0.0,0.0,0.0,0.0625,2
0.0,0.12,0.019801980198,0.0810810810811,0.0,0.0,0.0,0.070796460177,0.0,0.0,0.0,0.0588235294118,0.0611111111111,0.0,0.173913043478,0.0,,0.00952380952381,0.027027027027,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.404545454545,0.230769230769,0.0169491525424,0.0,0.03125,0.0555555555556,0.1,0.0,0.0,0.0,0.0625,0
0.0,0.08,0.0,0.0810810810811,0.0,0.0,0.0845070422535,0.150442477876,0.125,0.0,0.0526315789474,0.110726643599,0.25,0.0,0.152173913043,0.0,,0.0,0.027027027027,0.0694444444444,0.0,0.0,0.0,0.0227272727273,0.0,0.228181818182,0.0192307692308,0.0338983050847,0.0666666666667,0.03125,0.0648148148148,0.0666666666667,0.0,0.0,0.0,0.0625,2
0.0,0.08,0.019801980198,0.108108108108,0.0,0.0,0.197183098592,0.380530973451,0.0,0.0,0.0526315789474,0.207612456747,0.166666666667,0.0,0.217391304348,0.0,,0.0857142857143,0.027027027027,0.0416666666667,0.0,0.0,0.0,0.204545454545,0.0,0.669090909091,0.0576923076923,0.0508474576271,0.233333333333,0.09375,0.138888888889,0.0333333333333,0.0,0.0,0.0,0.0,3
0.0,0.08,0.019801980198,0.0,0.0,0.0,0.0704225352113,0.0,0.0,0.0,0.0526315789474,0.0276816608997,0.0611111111111,0.0,0.152173913043,0.0,,0.138095238095,0.027027027027,0.0277777777778,0.0,0.0,0.0,0.0227272727273,0.0,0.703636363636,0.115384615385,0.0,0.0666666666667,0.03125,0.12962962963,0.0666666666667,0.0,0.0,0.0,0.0625,3
0.0,0.4,0.0,0.0540540540541,0.0,0.0,0.0140845070423,0.0530973451327,0.0,0.0,0.421052631579,0.0692041522491,0.188888888889,0.0,0.0217391304348,0.0,,0.504761904762,0.027027027027,0.0555555555556,0.0,0.0,0.0,0.0227272727273,0.0,0.721818181818,0.153846153846,0.457627118644,0.15,0.03125,0.203703703704,0.0666666666667,0.0,0.0,0.0,0.0625,3
0.0,0.08,0.019801980198,0.0540540540541,0.0,0.0,0.056338028169,0.0884955752212,0.0,0.0,0.0526315789474,0.131487889273,0.266666666667,0.0,0.0434782608696,0.0,,0.0,0.027027027027,0.111111111111,0.0,0.0,0.0,0.0681818181818,0.0,0.597272727273,0.0961538461538,0.0508474576271,0.0666666666667,0.03125,0.12962962963,0.133333333333,0.0,0.0,0.0,0.0625,2
0.0,0.16,0.039603960396,0.0540540540541,0.0,0.0,0.183098591549,0.230088495575,0.0,0.0,0.0526315789474,0.186851211073,0.305555555556,0.0,0.173913043478,0.0,,0.209523809524,0.027027027027,0.152777777778,0.0,0.0,0.0,0.0227272727273,0.0,0.107272727273,0.307692307692,0.101694915254,0.0666666666667,0.0625,0.222222222222,0.166666666667,0.0,0.0,0.0,0.0,2
0.0,0.24,0.0693069306931,0.0810810810811,0.0,0.0,0.225352112676,0.433628318584,0.0,0.0,0.0,0.307958477509,0.327777777778,0.0,0.347826086957,0.0,,0.314285714286,0.027027027027,0.166666666667,0.0,0.0,0.0,0.0909090909091,0.0,0.323636363636,0.25,0.118644067797,0.25,0.03125,0.185185185185,0.0333333333333,0.0,0.0,0.0,0.0625,1
0.0,0.16,0.019801980198,0.0540540540541,0.0,0.0,0.0845070422535,0.380530973451,0.0625,0.0,0.0526315789474,0.325259515571,0.394444444444,0.0,0.695652173913,0.0,,0.104761904762,0.027027027027,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.916363636364,0.25,0.0847457627119,0.15,0.03125,0.222222222222,0.166666666667,0.285714285714,0.0,0.0,0.3125,5
0.0,0.16,0.00990099009901,0.0810810810811,0.0,0.0,0.140845070423,0.0442477876106,0.0625,0.0,0.0526315789474,0.134948096886,0.188888888889,0.25,0.326086956522,0.0,,0.104761904762,0.027027027027,0.0694444444444,0.0,0.0,0.0,0.0227272727273,0.0,0.480909090909,0.0192307692308,0.0169491525424,0.0666666666667,0.09375,0.12962962963,0.166666666667,0.0,0.0,0.0,0.0625,2
0.0,0.08,0.00990099009901,0.108108108108,0.0,0.0,0.0985915492958,0.0973451327434,0.0,0.0,0.0,0.121107266436,0.205555555556,0.0,0.239130434783,0.0,,0.104761904762,0.0810810810811,0.125,0.0,0.0,0.0,0.0227272727273,0.0,0.204545454545,0.173076923077,0.101694915254,0.0666666666667,0.0625,0.111111111111,0.0333333333333,0.0,0.0625,0.0,0.125,2
