w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38
-0.890392124653,-0.00294855190441,0.0898204222322,-0.503368616104,-0.204281106591,-0.727470576763,-0.203704997897,-0.356928437948,0.280780047178,0.135922566056,0.0304242838174,0.508968293667,-0.221210375428,-0.803255259991,0.435001164675,-0.0423781573772,0.26156565547,-0.0022023585625,-0.169075995684,-0.358968943357,0.523461937904,0.420703679323,0.411436200142,0.706067562103,0.489301145077,-0.439491063356,0.485428243876,0.600159823895,-0.848842203617,0.0128673454747,-0.211054608226,-0.109121575952,-0.163580030203,-0.641571700573,0.170807927847,-0.230497345328,0.101821787655,0.0259422548115
-0.990275979042,0.128911182284,0.0942339003086,-0.629855632782,-0.233583346009,-0.685604453087,-0.306822359562,-0.398345321417,0.587003707886,0.128982663155,-0.224712207913,0.548906326294,-0.181641414762,-1.22500216961,0.383511036634,-0.333072841167,-0.0698131248355,-0.236171975732,-0.077882476151,-0.563241422176,0.537638545036,0.245133057237,0.454855203629,0.753191113472,0.585261702538,-0.225084528327,0.48178511858,0.958139538765,-0.714483141899,0.0850528553128,-0.121602632105,-0.21657320857,-0.202821314335,-0.531013846397,-0.235004931688,-0.263986974955,0.294363796711,-0.188469305634
-1.1021720171,0.0578220561147,0.0978420078754,-0.588236808777,-0.273218423128,-0.873417675495,-0.30882281065,-0.295612454414,0.519978821278,0.264600753784,-0.102095887065,0.504959285259,-0.130821019411,-1.03229999542,0.652344346046,0.0620351657271,0.152142271399,-0.248719006777,0.0420358665287,-0.433737188578,0.418953239918,0.612846195698,0.209946572781,0.772552549839,0.718862056732,-0.219046667218,0.633196532726,0.665533542633,-0.78469055891,-0.0689764991403,-0.294753134251,-0.18461817503,-0.23246358335,-0.685069799423,0.126122295856,-0.130653843284,0.0288231819868,0.0635103955865
-0.992962598801,-0.0144364722073,0.0405737943947,-0.500451624393,-0.266838818789,-0.610830128193,-0.292827278376,-0.36483001709,0.415180981159,0.0381307303905,-0.182396799326,0.565413177013,-0.230095878243,-1.01795732975,0.310213387012,-0.152571290731,-0.0150544615462,-0.239450097084,0.027990302071,-0.262894004583,0.482900083065,0.330208808184,0.308453977108,0.611950218678,0.534384965897,-0.311358839273,0.496997207403,0.572740793228,-0.754791259766,0.0900091007352,-0.243770569563,-0.046122867614,-0.222858190536,-0.606281816959,-0.185317218304,-0.329570680857,0.129463762045,-0.0577171891928
-1.15029513836,0.0273370016366,0.0589350052178,-0.583833456039,-0.285414159298,-0.77813988924,-0.249662831426,-0.359778046608,0.401269733906,0.182839915156,-0.164518937469,0.50606149435,-0.137208536267,-1.0157109499,0.481035470963,-0.0782413557172,0.0880378112197,-0.20911821723,0.0175006054342,-0.389341711998,0.448194533587,0.531266629696,0.392038702965,0.652878344059,0.625808179379,-0.292737662792,0.602105081081,0.529789149761,-0.866068303585,0.00367080024444,-0.305654227734,-0.0788435339928,-0.205402359366,-0.612539350986,-0.0302127934992,-0.177236557007,0.110966674984,0.0787380114198
-1.3691650629,-0.0198775008321,0.0244368705899,-0.555513143539,-0.355473250151,-0.823261141777,-0.427977591753,-0.374420821667,0.606783390045,0.00793803855777,-0.154298380017,0.433366119862,-0.174634262919,-1.13803935051,0.57369440794,0.184511527419,0.260113835335,-0.216184481978,0.250977009535,-0.363918751478,0.304116606712,0.650404572487,0.0428516641259,0.698267042637,0.726877272129,-0.102049231529,0.761545419693,0.394616931677,-0.795221209526,0.00894393585622,-0.535709440708,-0.266403466463,-0.173612609506,-0.752389431,-0.0382146053016,-0.349736571312,0.0294145271182,0.11221858114
-1.20193469524,0.0244098063558,0.0171330235898,-0.666239261627,-0.382456332445,-0.780649900436,-0.371220678091,-0.284323960543,0.604611814022,0.236809283495,-0.247570663691,0.549446642399,-0.195191353559,-1.23005151749,0.573231816292,-0.142835602164,0.0240309871733,-0.268303483725,0.0367682650685,-0.597332656384,0.523215830326,0.498320609331,0.273474246264,0.873510181904,0.685061395168,-0.354101210833,0.670380473137,0.756138265133,-0.721911430359,-0.038989327848,-0.250251203775,-0.201596111059,-0.231637552381,-0.599696755409,-0.0836072042584,-0.0754910036922,0.208848282695,-0.0530293285847
-1.05610692501,-0.0531836822629,0.0348654016852,-0.508370578289,-0.25593277812,-0.629530012608,-0.283947080374,-0.333297729492,0.395716845989,0.0753824785352,-0.122657969594,0.519090116024,-0.236480534077,-0.982672214508,0.394704669714,-0.0487363673747,0.212972894311,-0.145604163408,0.0233224760741,-0.311328828335,0.452350914478,0.407861888409,0.251929998398,0.635903000832,0.512304186821,-0.325911283493,0.532853007317,0.547419011593,-0.831215500832,0.0885870084167,-0.261606484652,-0.167915344238,-0.204115182161,-0.6988068223,-0.0930708423257,-0.316681206226,0.0705196410418,-0.00720831286162
-1.14392793179,-0.0196046419442,0.0499486066401,-0.585580289364,-0.361255913973,-0.723190069199,-0.32069632411,-0.320971012115,0.472502291203,0.0182054433972,-0.208964794874,0.481813102961,-0.199577853084,-1.09030032158,0.429285287857,-0.0770469605923,0.0616276673973,-0.266165226698,0.0823440253735,-0.327909618616,0.430571496487,0.40298345685,0.228162825108,0.696331501007,0.629840016365,-0.235890239477,0.548739492893,0.534205317497,-0.761183083057,-0.0177076272666,-0.339797586203,-0.132112205029,-0.143152683973,-0.568790555,-0.159809634089,-0.271169543266,0.133456230164,-0.0396607592702
-0.975827634335,-0.0396752245724,-0.030353885144,-0.484730571508,-0.300863951445,-0.445437461138,-0.360610932112,-0.372312784195,0.501893639565,-0.17033110559,-0.254872530699,0.597225010395,-0.319023698568,-1.16441404819,0.210982635617,-0.171288847923,0.0071645132266,-0.225775524974,0.0429671518505,-0.311438649893,0.592738866806,0.204481065273,0.315609842539,0.569177567959,0.481669843197,-0.293091118336,0.508429884911,0.5893638134,-0.675187408924,0.188787356019,-0.249611243606,-0.120436884463,-0.180344492197,-0.561065971851,-0.260482788086,-0.374074757099,0.179170817137,-0.153814718127
-1.17047715187,-0.200777426362,-0.00851595308632,-0.550070822239,-0.314181059599,-0.675083339214,-0.273342221975,-0.32461553812,0.428649902344,0.195551276207,-0.0899824872613,0.505009531975,-0.246411412954,-1.03321564198,0.483523786068,0.0229391995817,0.142116427422,-0.266004830599,0.128835469484,-0.141813024879,0.362032622099,0.548608422279,0.143851548433,0.81586509943,0.609977960587,-0.41041007638,0.547614276409,0.426432490349,-0.876557469368,0.00250463699922,-0.353442013264,-0.125992998481,-0.198800310493,-0.878668785095,-0.189875409007,-0.379107683897,0.092224471271,0.0528671294451
-0.941428601742,0.0454203821719,0.100799158216,-0.492674916983,-0.208429932594,-0.757431328297,-0.264551848173,-0.352297246456,0.399197518826,0.138800010085,-0.026339052245,0.540123164654,-0.242519110441,-0.924720823765,0.501388609409,-0.0442792735994,0.222029477358,-0.0628268793225,-0.10732165724,-0.36500287056,0.629145801067,0.423135221004,0.380949437618,0.735535562038,0.561426341534,-0.341916918755,0.534469783306,0.670090079308,-0.758401751518,0.0863509625196,-0.223823055625,-0.156632348895,-0.265267789364,-0.633182764053,0.146858304739,-0.189837917686,0.0830316394567,-0.0232979338616
-1.15686738491,-0.0899387970567,0.0548716932535,-0.553453326225,-0.256542176008,-0.742462098598,-0.192402005196,-0.38087451458,0.289597034454,0.25574156642,-0.111060030758,0.522380948067,-0.187342137098,-0.920806705952,0.437473267317,-0.0270575862378,0.162217631936,-0.186222597957,0.0223361421376,-0.271653443575,0.332479059696,0.535914182663,0.315357118845,0.697830438614,0.592973232269,-0.452160894871,0.562301576138,0.473677605391,-1.00828433037,-0.055221542716,-0.287577837706,-0.0639709159732,-0.186933860183,-0.815639436245,-0.0749893262982,-0.358381330967,0.0813923031092,0.0995384007692
-1.04904639721,0.0276088230312,0.045981798321,-0.521428883076,-0.226727575064,-0.711483895779,-0.367603033781,-0.338202178478,0.520778238773,0.096470862627,-0.168438315392,0.507088780403,-0.239569425583,-1.05241370201,0.447211176157,-0.0305276867002,0.0918214023113,-0.226888641715,0.0674642920494,-0.406123250723,0.498293876648,0.426269173622,0.246979013085,0.669565796852,0.541904568672,-0.175050795078,0.584076285362,0.600085616112,-0.736501097679,0.0598788782954,-0.285795003176,-0.140548303723,-0.260837614536,-0.636687338352,-0.0649908185005,-0.243996441364,0.101304791868,-0.0421177372336
-0.589335441589,-0.274095386267,-0.0840752199292,-0.317874342203,-0.151724278927,-0.277733236551,-0.134825646877,-0.386241823435,0.0425246618688,-0.339415788651,-0.119549795985,0.738987386227,-0.551720440388,-1.00907170773,0.134533703327,-0.0118855834007,0.306058108807,-0.0313090384007,-0.253577917814,-0.0173095241189,0.757021427155,0.15892238915,0.315151453018,0.703848540783,0.283221781254,-0.781786680222,0.263769239187,0.316033303738,-0.860221326351,0.0478531196713,-0.208079054952,0.045902248472,-0.115131475031,-0.780508339405,0.0527741014957,-0.51263833046,0.20197224617,-0.056453216821
-0.489135026932,-0.196553751826,-0.052675254643,-0.412056177855,-0.0845089107752,-0.308650821447,-0.161167800426,-0.375182509422,0.0758608803153,-0.134991317987,-0.099078759551,0.809681296349,-0.560623407364,-1.05418133736,0.124014317989,-0.14812323451,0.186862885952,-0.120259940624,-0.304442077875,-0.0906362533569,0.812470257282,0.0877753421664,0.340771555901,0.758000016212,0.166938498616,-0.727754116058,0.179535269737,0.5556422472,-0.855014324188,0.0167945250869,-0.0122750084847,0.0886924192309,-0.138486117125,-0.754450619221,-0.0171100534499,-0.445553034544,0.251402705908,-0.152995616198
-1.0611730814,-0.211027726531,-0.054670535028,-0.437174499035,-0.331340521574,-0.485158056021,-0.238496571779,-0.256805568933,0.426681041718,-0.236791089177,-0.0429766699672,0.439240574837,-0.354452669621,-0.96284610033,0.363415598869,0.181277096272,0.447032362223,-0.0820012390614,0.0457657910883,-0.141721278429,0.364841610193,0.518993973732,0.0899257361889,0.636024475098,0.509268820286,-0.360019117594,0.537943899632,0.287478864193,-0.811407148838,0.072875648737,-0.500197410583,-0.293617099524,-0.111189760268,-0.759582519531,-0.0284614115953,-0.446393698454,0.0148270986974,0.106255337596
-1.19641077518,-0.0441202260554,-0.047886967659,-0.570993602276,-0.346611142159,-0.547116339207,-0.451915055513,-0.351318627596,0.62108206749,-0.248640313745,-0.33527842164,0.543295145035,-0.26188531518,-1.36080169678,0.362695068121,-0.0617380142212,0.0614840202034,-0.285905331373,0.237347111106,-0.376678436995,0.525645315647,0.334977060556,0.190084770322,0.561363756657,0.630554974079,-0.113642387092,0.669694185257,0.532810032368,-0.661288559437,0.213863134384,-0.414261907339,-0.197196781635,-0.162364318967,-0.563381135464,-0.26166549325,-0.401384264231,0.1793217659,-0.0848761200905
-1.21824765205,-0.0290494263172,0.0873111337423,-0.553518950939,-0.306381314993,-0.753789961338,-0.310009866953,-0.27570733428,0.436914741993,0.155330553651,-0.177075192332,0.387328177691,-0.181324765086,-0.963590860367,0.461729973555,-0.00230558263138,-0.0397805571556,-0.462078541517,0.235017135739,-0.166808634996,0.42801040411,0.561894953251,0.234309345484,0.649942398071,0.691107094288,-0.13785135746,0.591594457626,0.285053640604,-0.791208207607,-0.00893508456647,-0.472004413605,-0.0125287678093,-0.378384500742,-0.591348528862,-0.215083420277,-0.157575398684,0.00576876569539,0.0157738961279
-1.10414135456,-0.112402029335,0.0242274329066,-0.504742443562,-0.266155868769,-0.692109167576,-0.184514194727,-0.359334886074,0.231455639005,0.132668852806,-0.0666103884578,0.529965817928,-0.26504650712,-0.797764480114,0.321603685617,-0.0489479713142,0.179144591093,-0.0716341361403,-0.0651936605573,-0.265591859818,0.332230269909,0.420996874571,0.333199173212,0.653481245041,0.51501584053,-0.598201990128,0.50512111187,0.443738639355,-1.00396251678,-0.0386077873409,-0.272620946169,0.00724019482732,-0.0898472592235,-0.763768851757,-0.0455982126296,-0.37512421608,0.0736315846443,0.0294451359659
-1.13450884819,0.0948953181505,0.0646820813417,-0.518832325935,-0.279552787542,-0.787584424019,-0.312531799078,-0.327758312225,0.535577058792,0.053664740175,-0.160336464643,0.515738904476,-0.192228451371,-1.06845486164,0.448467582464,-0.0637690201402,0.0326251983643,-0.212133824825,0.063587769866,-0.36070600152,0.527890443802,0.409218132496,0.327908992767,0.667878687382,0.676564872265,-0.170765370131,0.586332321167,0.566560864449,-0.687441468239,0.0848371237516,-0.338024049997,-0.136813297868,-0.24915522337,-0.514538407326,-0.0335587784648,-0.209329783916,0.118825897574,-0.0359896942973
-1.01277315617,-0.245307475328,-0.085954874754,-0.2637783885,-0.23284573853,-0.328971236944,-0.338969260454,-0.399951040745,0.371678411961,-0.524855315685,-0.214979618788,0.444551199675,-0.337999850512,-1.03794825077,0.164184957743,0.105036243796,0.412212431431,-0.0643187314272,0.132291376591,0.0518066808581,0.379287809134,0.336258292198,0.0529784150422,0.511410951614,0.412063479424,-0.271995067596,0.437562763691,0.238374948502,-0.692178249359,0.363315403461,-0.598039209843,-0.265098005533,-0.198857650161,-0.85340321064,-0.271138548851,-0.732575297356,0.0263853576034,0.0543954856694
-0.839625477791,-0.0465942956507,-0.0170460045338,-0.391498923302,-0.237601935863,-0.509809315205,-0.271521270275,-0.36061578989,0.346368640661,-0.106301620603,-0.188826292753,0.550789296627,-0.270465821028,-0.99181830883,0.328850984573,-0.0623060837388,0.194383338094,-0.0708578526974,-0.0904958024621,-0.301222920418,0.515585362911,0.277762621641,0.293735474348,0.616668760777,0.49622413516,-0.442940354347,0.476256459951,0.518303215504,-0.685869157314,0.0851830393076,-0.250703305006,-0.109598711133,-0.106468193233,-0.59876292944,0.0176423154771,-0.348735243082,0.143233343959,-0.0296551324427
-1.34000647068,0.151056408882,0.134264796972,-0.669408559799,-0.365600883961,-1.01675605774,-0.29349976778,-0.352954804897,0.531412541866,0.329312890768,-0.143410921097,0.440204650164,0.033443979919,-1.11879050732,0.78161919117,0.0541342198849,0.034273955971,-0.420666694641,0.105053469539,-0.413492828608,0.475605756044,0.787218987942,0.40250530839,0.828429043293,0.974790394306,-0.120571434498,0.757376074791,0.494677096605,-0.8572473526,-0.0722575932741,-0.495051115751,-0.125825747848,-0.317626863718,-0.595683991909,0.133635148406,0.027909906581,0.0835002884269,0.110438965261
-0.433599323034,-0.196927905083,-0.120835058391,-0.379456877708,0.0371810495853,-0.26499247551,-0.100050091743,-0.45813152194,0.0354640483856,-0.347142577171,-0.18156324327,0.825090646744,-0.556910634041,-1.28134465218,0.100264914334,-0.137288808823,0.143032073975,-0.162654191256,-0.27887237072,-0.0283427927643,0.824179470539,0.06177020818,0.377044379711,0.666515350342,0.277764648199,-0.613607525826,0.147515535355,0.524584710598,-0.926271140575,0.102158777416,-0.147770449519,0.127511203289,-0.0200217273086,-0.800479769707,-0.0575912408531,-0.6121737957,0.395297646523,-0.144540712237
-1.1314599514,-0.0281827896833,0.0525191091001,-0.509862422943,-0.271706104279,-0.697544634342,-0.270749926567,-0.411510527134,0.339143127203,0.107098117471,-0.176744088531,0.503238141537,-0.18246871233,-1.01319932938,0.413238525391,-0.0733837932348,0.0630478560925,-0.289493322372,0.130193769932,-0.199670597911,0.487566143274,0.440841883421,0.341908723116,0.627237081528,0.615153968334,-0.291518747807,0.529797613621,0.38005644083,-0.886620163918,0.0948780626059,-0.362645328045,-0.00988191459328,-0.289376467466,-0.659568667412,-0.190353780985,-0.296213001013,0.0601284094155,0.047468483448
-0.860053896904,0.0261547826231,0.0431551486254,-0.42632445693,-0.243848443031,-0.647196352482,-0.260606139898,-0.277405261993,0.358766585588,-0.0725309178233,-0.0563565902412,0.512607991695,-0.251845210791,-0.900017797947,0.36985039711,-0.10634187609,0.217418536544,0.0160483997315,-0.153864771128,-0.385339051485,0.679327964783,0.303245484829,0.405418157578,0.649181306362,0.50706756115,-0.356197535992,0.489778399467,0.618599951267,-0.670821845531,0.120028115809,-0.21402426064,-0.112402908504,-0.161452963948,-0.44937106967,0.111779719591,-0.147165805101,0.0829328000546,-0.060702662915
-0.649029552937,-0.296937793493,-0.138225987554,-0.292421251535,-0.133758544922,-0.244506493211,-0.130044847727,-0.394508004189,0.00810436997563,-0.451768636703,-0.126292258501,0.722633183002,-0.555582642555,-1.06404471397,0.122584722936,0.0900447517633,0.35598257184,-0.0615782439709,-0.160928755999,0.0838078334928,0.663615345955,0.229504108429,0.203584685922,0.639313042164,0.301647484303,-0.710922300816,0.250925779343,0.20037356019,-0.951467752457,0.063902117312,-0.335026293993,0.0718694925308,-0.0251887720078,-0.86616808176,-0.00721644284204,-0.64175504446,0.178837895393,0.04402962327
-1.21604597569,0.216912820935,0.0979179814458,-0.566901862621,-0.335131406784,-0.799555540085,-0.514367163181,-0.428595155478,0.733462452888,0.0434548594058,-0.200754255056,0.553267240524,-0.136535733938,-1.16601860523,0.454672634602,-0.179374933243,-0.135521143675,-0.194199249148,0.11124292016,-0.537696361542,0.652857720852,0.371552795172,0.372340857983,0.731975913048,0.721777200699,-0.0632002651691,0.690774798393,0.683787286282,-0.653101861477,0.16885624826,-0.283914446831,-0.0808899700642,-0.272583127022,-0.476526647806,-0.0753998681903,-0.189175054431,0.171656370163,-0.12174718827
-0.589335441589,-0.274095386267,-0.0840752199292,-0.317874342203,-0.151724278927,-0.277733236551,-0.134825646877,-0.386241823435,0.0425246618688,-0.339415788651,-0.119549795985,0.738987386227,-0.551720440388,-1.00907170773,0.134533703327,-0.0118855834007,0.306058108807,-0.0313090384007,-0.253577917814,-0.0173095241189,0.757021427155,0.15892238915,0.315151453018,0.703848540783,0.283221781254,-0.781786680222,0.263769239187,0.316033303738,-0.860221326351,0.0478531196713,-0.208079054952,0.045902248472,-0.115131475031,-0.780508339405,0.0527741014957,-0.51263833046,0.20197224617,-0.056453216821
-0.573270380497,-0.255456924438,-0.0440668687224,-0.449510127306,-0.0806608200073,-0.360061198473,-0.11058883369,-0.432477653027,0.00566627131775,0.0120223183185,-0.0812466964126,0.807816982269,-0.502823889256,-1.0249209404,0.184430137277,-0.127662092447,0.207963526249,-0.0926565900445,-0.264584481716,-0.0932596996427,0.730461537838,0.212726399302,0.361040681601,0.771536886692,0.243237942457,-0.815919280052,0.263199597597,0.518609821796,-0.967448115349,0.00772812450305,0.00630861986428,0.0570835322142,-0.197478622198,-0.870371997356,-0.0133196907118,-0.463336855173,0.275270611048,-0.0914568901062
-1.13968515396,-0.176472634077,0.0697130262852,-0.515967905521,-0.274263620377,-0.617742240429,-0.0865225940943,-0.354304373264,0.108020700514,0.369907975197,-0.119758427143,0.51350992918,-0.22525690496,-0.705852091312,0.251724034548,-0.08401940763,0.0133162019774,-0.221115067601,-0.00673563964665,-0.156598702073,0.141608312726,0.460256367922,0.270806580782,0.597490906715,0.510360956192,-0.700307548046,0.484125971794,0.307585507631,-1.15041995049,-0.184334516525,-0.181985616684,0.120652884245,-0.129768818617,-0.843323409557,-0.212963163853,-0.415775746107,0.0695392861962,0.0783203840256
-1.28344428539,-0.117609471083,0.0694122537971,-0.547252357006,-0.322570741177,-0.739090144634,-0.21511811018,-0.360809743404,0.292535930872,0.054642457515,-0.12255088985,0.381739258766,-0.127861455083,-0.782050609589,0.356934517622,0.00411146134138,0.202139630914,-0.120601266623,0.147448197007,-0.205244064331,0.144645318389,0.563449263573,0.236313894391,0.587848186493,0.624765634537,-0.295339584351,0.576018631458,0.223041400313,-0.966302335262,-0.0332226902246,-0.413627028465,-0.0861262828112,-0.125358000398,-0.716154575348,-0.156766965985,-0.437326878309,0.0341694541276,0.185624301434
-0.549070775509,-0.2326644063,-0.0457851476967,-0.309960871935,-0.0976483002305,-0.288480758667,-0.115844205022,-0.396208047867,-0.0338345915079,-0.176584526896,-0.0829883888364,0.745309531689,-0.508195221424,-0.923914253712,0.166222780943,-0.0252908635885,0.302396178246,0.0195764787495,-0.296727240086,-0.0512296594679,0.781816661358,0.164548903704,0.360242486,0.720763802528,0.26689144969,-0.834916591644,0.254330396652,0.374222993851,-0.890456676483,0.0475752353668,-0.083736307919,0.0529243908823,-0.150307297707,-0.800676286221,0.144198268652,-0.459436655045,0.202888086438,-0.0526497960091
