Unnamed: 0,VB,VBG,VBD,RBR,VBN,VBP,JJ,IN,genre,VBZ,DT,CD,MD,RP,NN,TO,UH,RB,NNP,NNS,PRP,WRB,PRP$,WDT,WP,CC,JJR,FW,PDT,NNPS,JJS,$,WP$,EX,RBS,POS,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50
141,40.0,4.0,17.0,,2.0,15.0,16.0,12.0,1,9.0,5.0,1.0,1.0,2.0,60.0,3.0,1.0,6.0,37.0,7.0,46.0,1.0,2.0,,1.0,12.0,4.0,,,,,,,1.0,,,-1.48465526104,0.145651936531,-0.233942016959,-0.517567455769,-0.245651632547,-1.14727032185,-0.347630500793,-0.327067136765,0.941743195057,0.0326987728477,-0.115248709917,0.353198170662,-0.296255320311,-1.55355286598,0.893004953861,0.393999069929,-0.302935451269,-0.613369703293,0.554940700531,-0.601162731647,-0.135704889894,0.641956150532,-0.026913261041,0.82045006752,1.12873327732,0.309657931328,0.905301451683,0.567890226841,-0.436666637659,-0.219683617353,-0.828060925007,-0.280201375484,-0.220734000206,-0.889084160328,-0.251310288906,-0.464792728424,0.394625902176,-0.0921882912517,0.593309223652,-0.114383012056,-0.151844277978,-0.389564216137,0.685505568981,0.0757473185658,0.032702088356,0.0354960784316,0.954507708549,-1.23158299923,0.724923610687,-0.191618517041
1009,5.0,7.0,3.0,,,14.0,37.0,6.0,5,5.0,,,,1.0,71.0,,,11.0,64.0,7.0,16.0,,3.0,,,1.0,,1.0,,,,,,,,,-0.996573150158,0.0387050919235,-0.177327543497,-0.35002797842,-0.298631966114,-0.723261594772,-0.21241633594,-0.12852434814,0.61349594593,-0.275229096413,-0.141912013292,0.323977202177,-0.380790054798,-1.01380181313,0.571178853512,0.180583193898,-0.10679641366,-0.217906430364,0.145187720656,-0.464817196131,0.221072822809,0.350548833609,0.201855793595,0.544181525707,0.666018188,-0.0820507481694,0.651588797569,0.537063002586,-0.307437419891,-0.0767709091306,-0.645602762699,-0.213206514716,-0.0737567618489,-0.446561783552,-0.0650616362691,-0.23439578712,0.218460395932,-0.0966996625066,0.40869808197,-0.15613271296,-0.270092189312,-0.286177963018,0.476302206516,0.260988384485,0.0781308338046,-0.126703336835,0.607601583004,-0.893636345863,0.289042890072,-0.229218766093
728,12.0,,,,,5.0,1.0,4.0,3,4.0,1.0,,1.0,,18.0,2.0,,16.0,26.0,1.0,4.0,4.0,,,,,,,,,,,,,,,-1.12737214565,0.120012767613,-0.168360829353,-0.528361737728,-0.467541158199,-0.834894955158,-0.305106014013,0.030922876671,0.759186029434,-0.347402662039,0.0100881997496,0.307384759188,-0.501524209976,-0.993447721004,0.384955137968,-0.0250967573375,-0.390605837107,-0.298160523176,0.19211448729,-0.482244253159,0.292571663857,0.130018636584,0.193975672126,0.563430309296,0.689892590046,-0.148232594132,0.554030179977,0.569612324238,-0.492967754602,-0.058853302151,-0.508436501026,0.0658458471298,0.074016943574,-0.392226368189,-0.370678901672,-0.316886454821,0.1524990201,-0.300603687763,0.559186518192,-0.446008503437,-0.250704646111,-0.597262144089,0.448413044214,0.696073055267,0.0987908840179,-0.0980460643768,0.644526898861,-0.757591307163,0.145687967539,-0.295543134212
94,5.0,5.0,12.0,,2.0,20.0,16.0,9.0,2,6.0,7.0,3.0,,1.0,57.0,3.0,,6.0,39.0,11.0,22.0,,2.0,,,3.0,1.0,,,,,,,,,,-1.00562500954,0.123490735888,-0.128542974591,-0.410757273436,-0.269986569881,-0.831815779209,-0.0563152618706,-0.322981804609,0.407445400953,0.0465665534139,-0.108725056052,0.342352449894,-0.175907820463,-1.00817406178,0.555545389652,0.0547769516706,-0.337030291557,-0.288853704929,0.0245450511575,-0.406869590282,0.127797707915,0.427462249994,0.440564513206,0.60959059,0.759561181068,-0.110585600138,0.490309983492,0.477288842201,-0.635832190514,-0.185501158237,-0.409938275814,-0.0430044718087,-0.0651386529207,-0.549243807793,-0.187449783087,-0.297925710678,0.296759605408,-0.0856887847185,0.396284639835,-0.0722217857838,-0.27048265934,-0.160212755203,0.372565448284,0.196907386184,-0.0542251728475,-0.107168883085,0.50762629509,-0.971861004829,0.43211504817,-0.00172702420969
1078,3.0,11.0,14.0,,4.0,7.0,3.0,2.0,1,3.0,3.0,32.0,1.0,1.0,74.0,,,5.0,24.0,4.0,18.0,2.0,4.0,,,3.0,,,,,,,,,,,-1.57474577427,0.15203435719,-0.136721104383,-0.499622941017,-0.269049048424,-1.10042583942,-0.149141386151,-0.366199553013,0.320831477642,0.227188125253,-0.17518363893,0.361208021641,-0.0810010805726,-1.06417822838,0.885441720486,0.289559721947,-0.51393866539,-0.380711555481,0.167098402977,-0.700720846653,0.0422806888819,0.567963063717,0.530656099319,0.771541655064,1.19171667099,-0.228651121259,0.763967871666,0.526220262051,-0.685110569,-0.292845368385,-0.452794581652,-0.166442021728,-0.154286473989,-0.399525374174,0.125081643462,-0.221143186092,0.308799535036,0.0378837734461,0.444199711084,-0.00644182739779,-0.701717793941,-0.157430365682,0.225515052676,0.405722886324,0.0452963449061,-0.116227209568,0.551938354969,-0.982028961182,0.336544454098,0.0744786337018
345,21.0,5.0,3.0,,3.0,21.0,16.0,10.0,1,4.0,5.0,,2.0,3.0,41.0,5.0,2.0,8.0,40.0,5.0,20.0,,,3.0,1.0,6.0,,,,,,,,,,,-1.38702428341,0.11830098182,-0.212611347437,-0.512457251549,-0.329157531261,-1.18721580505,-0.124969758093,-0.209352269769,0.640688896179,0.278522074223,-0.0239222887903,0.332997262478,-0.332302331924,-1.21194469929,0.960069179535,0.328283756971,-0.216247409582,-0.318554490805,0.179026961327,-0.657583117485,0.184996813536,0.736031711102,0.303444504738,0.95462179184,1.03037631512,-0.158916220069,0.794797003269,0.54734313488,-0.700041055679,-0.335925281048,-0.613393247128,-0.204200044274,-0.169589161873,-0.841917514801,-0.00352628761902,-0.174851119518,0.340054422617,-0.0192184764892,0.494820207357,0.167505040765,-0.414279967546,-0.122835494578,0.341623812914,0.101191923022,0.00302128959447,0.179720267653,0.68328422308,-1.067938447,0.616901576519,-0.0160544067621
150,1.0,6.0,28.0,,,16.0,8.0,21.0,1,,,,,1.0,40.0,3.0,,5.0,41.0,9.0,19.0,,,1.0,1.0,1.0,,,,,2.0,,,,,,-1.21801805496,0.00536388112232,-0.194041982293,-0.418324798346,-0.294835716486,-0.822731912136,-0.12713304162,-0.300875276327,0.528748333454,0.0841274932027,-0.141040787101,0.504354536533,-0.394633173943,-1.12300419807,0.552777826786,0.0931751877069,-0.347970306873,-0.356579989195,0.170082092285,-0.42602366209,0.221236765385,0.436523705721,0.390822529793,0.700133979321,0.825277686119,-0.364761590958,0.701685845852,0.375412672758,-0.78136575222,-0.127577722073,-0.519083499908,0.0800471678376,-0.128847971559,-0.838990032673,-0.268968045712,-0.333094328642,0.274322211742,-0.0904619544744,0.50048160553,-0.196530491114,-0.177065223455,-0.312450259924,0.375612705946,0.239467293024,-0.216003924608,0.08759688586,0.63596200943,-0.863085150719,0.532685101032,-0.0466651320457
758,4.0,11.0,,,3.0,29.0,37.0,12.0,3,2.0,1.0,6.0,2.0,,17.0,,1.0,12.0,38.0,22.0,35.0,,4.0,,,4.0,,,,,,,,9.0,,,-0.658325195312,0.153550326824,-0.189622372389,-0.608661711216,-0.0201485082507,-1.10767066479,0.113245263696,-0.126027554274,0.623293936253,0.636085093021,0.0202708225697,0.504663050175,-0.458069592714,-1.02278113365,0.823077321053,-0.151406392455,-0.52225202322,-0.459584921598,-0.250024944544,-0.789160013199,0.302286893129,0.336682587862,0.661573648453,0.929502785206,0.611348390579,-0.17821238935,0.390843600035,1.29253935814,-0.350300580263,-0.339261680841,-0.0503700003028,-0.194519862533,-0.236668393016,-0.702240288258,-0.037692848593,0.0879948139191,0.554775178432,-0.365299552679,0.54552680254,0.240146696568,-0.297420352697,0.293692648411,0.23926268518,-0.196399018168,-0.143197908998,-0.0612746402621,0.140790715814,-1.08445286751,0.530739247799,-0.104778721929
959,10.0,2.0,2.0,,,11.0,21.0,1.0,5,8.0,,,,,55.0,,,3.0,46.0,5.0,10.0,,1.0,,,4.0,,,,,3.0,,,,,,-1.21157228947,-0.00443556625396,-0.203798249364,-0.401262968779,-0.346312642097,-0.807752847672,-0.163514405489,-0.170327097178,0.508844733238,-0.0697363689542,-0.15234349668,0.270596116781,-0.272847861052,-1.068333745,0.624257862568,0.2039783746,-0.0755116194487,-0.244982078671,0.251270741224,-0.383654564619,0.0699808895588,0.466345816851,0.102649256587,0.627348184586,0.844735741615,-0.231284156442,0.671585202217,0.397815704346,-0.593651890755,-0.183859348297,-0.627769887447,-0.165170446038,-0.0379020981491,-0.718434393406,-0.182026222348,-0.339142799377,0.225906804204,-0.0237711183727,0.412856608629,-0.103539891541,-0.256116747856,-0.301134288311,0.30270498991,0.179846614599,-0.0289471149445,-0.0100159002468,0.65781968832,-0.815247237682,0.419769227505,-0.0134564656764
700,5.0,2.0,7.0,1.0,4.0,19.0,18.0,6.0,3,2.0,2.0,,2.0,,43.0,4.0,,9.0,47.0,8.0,15.0,1.0,1.0,,,3.0,,,,,,,,1.0,,,-0.905850052834,0.125190645456,-0.114197894931,-0.353811949492,-0.304895430803,-0.775703668594,-0.103610381484,-0.132394358516,0.448235094547,0.0237870123237,-0.00358688086271,0.172553837299,-0.161423176527,-0.834484994411,0.600865185261,0.176926463842,-0.18004283309,-0.292723536491,0.0767919048667,-0.354620158672,0.114077173173,0.479374587536,0.258285582066,0.593043506145,0.719089448452,-0.0127759426832,0.452106565237,0.338016360998,-0.395937860012,-0.178631767631,-0.490273535252,-0.107067704201,-0.0695718303323,-0.436643183231,-0.0983037576079,-0.137750610709,0.141597568989,-0.0375749915838,0.359990477562,-0.0334021523595,-0.253693163395,-0.123642325401,0.27662473917,0.15551237762,-0.0197557657957,-0.0107210716233,0.482425779104,-0.755239009857,0.343441456556,-0.0504277944565
883,8.0,11.0,11.0,,3.0,9.0,17.0,5.0,4,4.0,1.0,4.0,3.0,2.0,30.0,2.0,,7.0,27.0,8.0,15.0,,1.0,,,6.0,,,,1.0,,,,,,,-1.14435338974,0.0114050125703,-0.131317213178,-0.445294678211,-0.33442401886,-0.857786715031,-0.0712466090918,-0.229552090168,0.404463797808,0.0132914334536,0.0412868484855,0.224788755178,-0.24654507637,-0.880549132824,0.596588611603,0.233999431133,-0.130447715521,-0.288258910179,0.172672703862,-0.282572358847,0.0639426782727,0.547534644604,0.284508019686,0.667421221733,0.747154414654,-0.120110452175,0.503988146782,0.235698372126,-0.616659581661,-0.179402932525,-0.574930548668,-0.107499659061,-0.0991239324212,-0.611556947231,-0.164098232985,-0.320316433907,0.130094602704,0.0395971015096,0.385461837053,-0.139832168818,-0.206630632281,-0.218434810638,0.220622286201,0.134510293603,-0.0653767213225,0.0191820859909,0.609641730785,-0.779945194721,0.438807100058,0.0180705692619
405,15.0,3.0,5.0,,1.0,14.0,19.0,11.0,0,6.0,,1.0,,4.0,85.0,12.0,,,27.0,10.0,10.0,,,2.0,,3.0,,,,,,,,,,,-1.15554249287,-0.0506146773696,-0.176783293486,-0.508344352245,-0.24682867527,-0.909150898457,0.0181350186467,-0.32182559371,0.343904644251,0.16596673429,-0.0837487354875,0.36637288332,-0.314396858215,-0.97736030817,0.617226362228,0.0972303375602,-0.0887188762426,-0.162648752332,0.126528173685,-0.440392553806,0.0385212413967,0.44641160965,0.389227569103,0.688862621784,0.706462025642,-0.406890779734,0.65031683445,0.528070390224,-0.764274716377,-0.232262998819,-0.436076372862,-0.170226886868,-0.0964467078447,-0.854395210743,-0.144922941923,-0.435995042324,0.343724787235,0.006235815119,0.359389215708,0.0315390825272,-0.280530840158,-0.188236534595,0.18320672214,0.0455840453506,0.00784326344728,-0.00181483698543,0.509494662285,-0.899108111858,0.461510837078,0.0624055638909
417,13.0,,6.0,1.0,,14.0,24.0,8.0,0,2.0,1.0,1.0,9.0,,43.0,,,12.0,32.0,7.0,24.0,,1.0,1.0,,4.0,,,,,2.0,,,,,,-1.55587720871,0.25378537178,-0.231611683965,-0.473208189011,-0.478692322969,-0.98766463995,-0.444487661123,-0.19427664578,0.983333468437,-0.189030557871,-0.0825071185827,0.265542984009,-0.344311028719,-1.4277831316,0.71633130312,0.334450513124,-0.411890298128,-0.608772158623,0.504272818565,-0.467428416014,0.130595713854,0.567409873009,0.0533719472587,0.720064640045,1.08362209797,0.368327885866,0.750004410744,0.285525739193,-0.414612174034,-0.07363756001,-0.872910022736,-0.132982060313,-0.142776787281,-0.563002049923,-0.393201768398,-0.355978131294,0.135763242841,-0.147900938988,0.621759355068,-0.304561018944,-0.109487392008,-0.593011975288,0.705416917801,0.440981656313,0.0168107897043,-0.0628028959036,0.985556185246,-1.02177166939,0.670038342476,-0.311796247959
