$,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,TO,UH,Unnamed: 0,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,genre
-0.00287081339713,-0.103476874003,-0.0129561872596,0.304978662873,-0.0088995215311,-0.00606971975393,-0.0857200619988,0.132370749884,-0.0171052631579,-0.00775623268698,-0.0192898514228,-0.0792172315028,-0.17077086656,-0.0124401913876,-0.0315151515152,-0.00287081339713,,-0.164629756209,0.249010733221,0.463955342903,-0.0127136021873,,-0.0207439419664,-0.0126794258373,-0.00861244019139,0.346743295019,-0.0438535149061,0.0653522521036,-0.0871132376396,-0.0133074162679,-0.121424774056,-0.0401594896332,-0.00697197539303,-0.0120813397129,-0.00191387559809,-0.00938995215311,5
-0.00287081339713,-0.0701435406699,-0.0129561872596,-0.0193456614509,-0.0088995215311,-0.00606971975393,0.0551250084237,-0.150815090824,-0.0171052631579,-0.00775623268698,-0.0192898514228,-0.0861376467277,-0.0596597554492,-0.0124401913876,-0.164848484848,-0.00287081339713,,-0.145582137161,-0.021259537049,-0.119377990431,-0.0127136021873,,-0.0207439419664,-0.0126794258373,-0.00861244019139,0.185823754789,-0.14000736106,-0.12430292031,-0.0704465709729,0.0179425837321,-0.121424774056,0.0931738437002,-0.00697197539303,-0.0120813397129,-0.00191387559809,-0.00938995215311,3
-0.00287081339713,0.0298564593301,-0.00315226569097,0.169843527738,-0.0088995215311,-0.00606971975393,-0.0293820338298,-0.0357708430368,0.170394736842,-0.00775623268698,0.138604885419,0.0453502425457,0.0847846889952,-0.0124401913876,-0.0759595959596,-0.00287081339713,,-0.0598678514468,-0.048286564076,0.0195108984583,-0.0127136021873,,0.0437721870659,0.01004784689,-0.00861244019139,-0.340038314176,0.10999263894,-0.0208546444481,-0.0371132376396,-0.0758074162679,-0.0473506999823,0.0598405103668,-0.00697197539303,-0.0120813397129,-0.00191387559809,-0.00938995215311,2
-0.00287081339713,0.0298564593301,-0.00315226569097,0.0347083926031,-0.0088995215311,-0.00606971975393,-0.0152975267875,-0.106567303214,-0.0171052631579,-0.00775623268698,0.138604885419,-0.0757570238903,-0.115215311005,-0.0124401913876,0.101818181818,-0.00287081339713,,0.235370243791,0.00576748997802,0.0333997873472,-0.0127136021873,,-0.0207439419664,-0.0126794258373,-0.00861244019139,0.477969348659,-0.0438535149061,0.0136281141726,-0.0204465709729,-0.0133074162679,0.211908559277,0.226507177033,0.135885167464,-0.0120813397129,-0.00191387559809,-0.00938995215311,1
-0.00287081339713,-0.0368102073365,-0.0325640303968,-0.046372688478,-0.0088995215311,-0.00606971975393,-0.0152975267875,-0.0800186306474,0.0453947368421,-0.00775623268698,0.0859733064719,-0.0930580619526,-0.131881977671,-0.0124401913876,0.212929292929,-0.00287081339713,,0.463941672363,0.032794517005,-0.077711323764,-0.0127136021873,,-0.0207439419664,-0.0126794258373,-0.00861244019139,0.127394636015,-0.00539197644461,-0.107061541,-0.00377990430622,-0.0758074162679,0.29524189261,-0.1068261563,-0.00697197539303,-0.0120813397129,-0.00191387559809,0.615610047847,3
-0.00287081339713,-0.0368102073365,-0.0227601088282,-0.073399715505,-0.0088995215311,-0.00606971975393,-0.0716355549565,-0.0623195156032,-0.0171052631579,-0.00775623268698,-0.0192898514228,-0.058455985828,-0.0929930887826,-0.0124401913876,-0.0981818181818,-0.00287081339713,,-0.0598678514468,0.16792965214,-0.0916002126528,-0.0127136021873,,-0.0207439419664,-0.0126794258373,-0.00861244019139,0.189655172414,0.167684946632,-0.0380960237585,-0.0204465709729,-0.0758074162679,-0.102906255538,-0.0734928229665,-0.00697197539303,-0.0120813397129,-0.00191387559809,-0.00938995215311,3
-0.00287081339713,-0.0368102073365,-0.0227601088282,-0.073399715505,-0.0088995215311,-0.00606971975393,-0.0716355549565,-0.053469958081,-0.0171052631579,-0.00775623268698,-0.0192898514228,-0.065376401053,-0.0485486443381,-0.0124401913876,-0.120404040404,-0.00287081339713,,-0.0312964228754,-0.021259537049,-0.0916002126528,-0.0127136021873,,-0.0207439419664,-0.0126794258373,-0.00861244019139,-0.234674329502,-0.14000736106,-0.0553374030688,-0.0371132376396,-0.0445574162679,-0.0936469962786,-0.0734928229665,-0.00697197539303,-0.0120813397129,-0.00191387559809,-0.00938995215311,2
-0.00287081339713,-0.0368102073365,-0.0227601088282,-0.073399715505,-0.0088995215311,-0.00606971975393,-0.0575510479143,-0.168514205869,-0.0171052631579,-0.00775623268698,-0.0192898514228,-0.0273141173159,-0.0929930887826,-0.0124401913876,-0.0537373737374,-0.00287081339713,,-0.0312964228754,-0.021259537049,-0.0221557682084,-0.0127136021873,,-0.0207439419664,-0.0126794258373,-0.00861244019139,-0.206896551724,-0.0438535149061,-0.0380960237585,-0.0204465709729,-0.0133074162679,-0.0288321814638,-0.0401594896332,-0.00697197539303,-0.0120813397129,-0.00191387559809,-0.00938995215311,2
-0.00287081339713,-0.103476874003,0.00665165587766,-0.073399715505,-0.0088995215311,-0.00606971975393,0.069209515466,-0.00922217047042,-0.0171052631579,-0.00775623268698,0.191236464367,-0.0273141173159,0.062562466773,-0.0124401913876,-0.0315151515152,-0.00287081339713,,0.168703577125,-0.048286564076,0.255622009569,-0.0127136021873,,-0.0207439419664,-0.0126794258373,-0.00861244019139,0.325670498084,0.0523003312477,0.0481108727933,-0.0204465709729,-0.0445574162679,0.0174641148325,-0.00682615629984,-0.00697197539303,-0.0120813397129,-0.00191387559809,-0.00938995215311,4
-0.00287081339713,-0.0701435406699,0.0164555774463,-0.0193456614509,-0.0088995215311,-0.00606971975393,-0.043466540872,0.105822077317,-0.0171052631579,-0.00775623268698,-0.0192898514228,-0.0411549477658,0.118118022329,-0.0124401913876,0.168484848485,-0.00287081339713,,-0.126534518113,-0.021259537049,-0.077711323764,-0.0127136021873,,-0.0207439419664,0.0327751196172,-0.00861244019139,-0.443486590038,-0.14000736106,-0.0553374030688,-0.0371132376396,-0.0133074162679,-0.0195729222045,-0.0734928229665,-0.00697197539303,-0.0120813397129,-0.00191387559809,-0.00938995215311,0
