w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50
-0.830569148064,0.0107683259994,-0.0460002869368,-0.240902900696,-0.221470698714,-0.638401627541,-0.0739011317492,-0.194990321994,0.0579758137465,-0.00503752892837,-0.182661250234,0.55366396904,-0.227942720056,-0.703389763832,0.400267541409,-0.000144539852045,0.162886217237,-0.0345919467509,0.077667221427,-0.404258131981,0.134965449572,0.380196660757,0.363391190767,0.383557230234,0.412306666374,-0.529314637184,0.40510854125,0.550673127174,-0.577108621597,-0.0322274379432,-0.109843827784,0.0352480225265,0.117692492902,-0.579382061958,-0.0965426266193,-0.317716747522,0.0152180185542,0.136260822415,0.448884010315,-0.213889732957,-0.391046613455,-0.0410187058151,0.396206557751,0.0936451852322,-0.286186218262,0.0705465972424,0.209734514356,-0.382854789495,0.368134498596,-0.283015459776
-0.816056847572,0.0400817468762,-0.0153519008309,-0.228777140379,-0.118841469288,-0.614570260048,-0.0357322320342,-0.171304449439,0.00505588762462,0.161049216986,-0.224156245589,0.606591939926,-0.203301489353,-0.701339960098,0.470110535622,0.00945261400193,0.0826679766178,-0.0560825429857,-0.0296707525849,-0.469325423241,0.181366205215,0.322938740253,0.42062163353,0.395086824894,0.427111208439,-0.544890940189,0.359741449356,0.630737841129,-0.56934261322,-0.0142503157258,0.0140789495781,0.058742325753,0.110135838389,-0.581037640572,-0.0402148514986,-0.293185949326,0.141737893224,0.0557706654072,0.439818650484,-0.00499807903543,-0.401942372322,0.0954085811973,0.34501388669,0.0868846401572,-0.291557192802,0.132426023483,0.121283739805,-0.369131267071,0.492886573076,-0.261792063713
-0.915758430958,0.164039582014,0.00501356832683,-0.250622421503,-0.202714592218,-0.835236012936,-0.136017024517,-0.182378441095,0.183592259884,0.109583050013,-0.191675812006,0.661070048809,-0.221483707428,-0.74489402771,0.567175209522,0.0422274023294,0.0823710113764,-0.106682874262,0.126696184278,-0.611152112484,0.124683640897,0.472427666187,0.314204543829,0.334455162287,0.534728109837,-0.330569148064,0.481066226959,0.768709659576,-0.506818771362,-0.0231964234263,-0.0460199639201,-0.00616286462173,0.116439729929,-0.601146757603,-0.0679444372654,-0.277663767338,0.0319440327585,0.0881340131164,0.535083889961,-0.0781101211905,-0.505438923836,0.0142012163997,0.552479982376,0.119276322424,-0.222481802106,0.0925479829311,0.172046676278,-0.446019232273,0.513219833374,-0.452417165041
-0.803433001041,0.0953121557832,-0.00625441968441,-0.257033079863,-0.184442669153,-0.584300518036,-0.059719979763,-0.258872628212,0.0251216460019,0.074007242918,-0.225384116173,0.575183093548,-0.174062475562,-0.774301409721,0.387036859989,-0.0990733355284,0.0719086974859,-0.0454853586853,-0.0403899848461,-0.514009058475,0.224477156997,0.275268733501,0.447445124388,0.340039551258,0.399556666613,-0.592570245266,0.328875005245,0.75042039156,-0.517687439919,-0.0255334433168,-0.0138521809131,0.0332885533571,0.131506711245,-0.487598180771,-0.22090767324,-0.311914682388,0.1363299191,0.0536911040545,0.457205921412,-0.197991982102,-0.38606774807,-0.00176723208278,0.42535841465,0.164119526744,-0.283753633499,-0.0720750242472,0.0535668432713,-0.427570879459,0.338203698397,-0.32846134901
-0.964562058449,0.209132447839,0.000930383510422,-0.226980358362,-0.218971163034,-0.82384121418,-0.0725618973374,-0.23332606256,0.213896155357,0.106156364083,-0.174438729882,0.634546995163,-0.21622698009,-0.767956495285,0.538610160351,0.043182503432,0.0505942068994,-0.0977146923542,0.132769569755,-0.633583247662,0.177517294884,0.521274983883,0.362101227045,0.326306372881,0.58330488205,-0.362365007401,0.510827720165,0.827653467655,-0.465209662914,-0.0546298436821,-0.083497852087,-0.0123642114922,0.115483738482,-0.55376803875,-0.0617007128894,-0.277107954025,0.0307977646589,0.118095688522,0.588413834572,-0.157122790813,-0.531758129597,-0.0100604146719,0.614223539829,0.163462176919,-0.217246502638,0.0837872847915,0.214127376676,-0.42582526803,0.436730235815,-0.439873188734
-1.01734447479,0.202052384615,-0.0421650372446,-0.271853983402,-0.272820234299,-0.980015695095,-0.129740983248,-0.178678721189,0.226322427392,0.209437817335,-0.23724514246,0.733296096325,-0.22280369699,-0.886167645454,0.704898834229,-0.0190978106111,0.0611126609147,-0.0456527322531,0.0985720679164,-0.851367354393,0.16942974925,0.551989495754,0.298816204071,0.437167733908,0.712268471718,-0.509109079838,0.607275664806,0.948068797588,-0.495433717966,-0.156330168247,-0.0643923282623,0.00165987154469,0.181240752339,-0.556618273258,-0.0698653012514,-0.114925682545,0.0834109485149,0.0802884101868,0.661641955376,-0.151328384876,-0.611046254635,0.0332911536098,0.559228539467,0.170392513275,-0.276656448841,0.0704998672009,0.0884894654155,-0.436183691025,0.440294981003,-0.645236074924
-0.92278367281,0.143000096083,-0.0192215368152,-0.269430339336,-0.169218882918,-0.696116149426,-0.0884215608239,-0.243717953563,0.112462244928,0.127714544535,-0.221349701285,0.662609100342,-0.205204382539,-0.79579180479,0.485115885735,-0.0174297913909,0.013448917307,-0.1299931705,0.0583454407752,-0.571287214756,0.161765277386,0.407647550106,0.393071383238,0.340351462364,0.5098310709,-0.446881979704,0.421036273241,0.764764964581,-0.540565848351,-0.00791046675295,-0.0185775384307,0.0733452662826,0.0971256420016,-0.606994330883,-0.183363631368,-0.325962543488,0.0915366113186,0.0766628012061,0.533929586411,-0.144250631332,-0.387985140085,-0.00659153657034,0.484281599522,0.106820821762,-0.320440679789,0.0535684116185,0.124045312405,-0.432335883379,0.464885681868,-0.360463291407
-0.887340784073,0.0842512026429,0.0207559466362,-0.260410159826,-0.208341091871,-0.794816374779,-0.095846414566,-0.167049780488,0.0808183178306,0.117946207523,-0.181077167392,0.638200104237,-0.212933883071,-0.762662649155,0.536051511765,0.0240567028522,0.160601422191,-0.0368071608245,0.0766738131642,-0.500442862511,0.0989396199584,0.393134713173,0.369806855917,0.393280059099,0.489320665598,-0.457928389311,0.436967283487,0.6923584342,-0.599829077721,-0.00792179163545,-0.0482519455254,-0.0152219003066,0.134068518877,-0.648791909218,-0.0698792263865,-0.339491158724,0.0543925315142,0.0905139520764,0.502275824547,-0.0948298722506,-0.532474160194,0.0578531622887,0.418637692928,0.123826891184,-0.243359714746,0.075499497354,0.203677043319,-0.41939625144,0.518900096416,-0.384428471327
-0.959085047245,0.151640564203,-0.0278145484626,-0.225936800241,-0.220998600125,-0.846715271473,-0.0454804711044,-0.281257718801,0.0842781513929,0.180329620838,-0.157749697566,0.639003634453,-0.159587159753,-0.672324895859,0.551038384438,0.0379399582744,0.0988202989101,-0.0726090371609,0.120442308486,-0.637162566185,0.114462889731,0.58063942194,0.432759404182,0.362111389637,0.573538482189,-0.461410611868,0.546806395054,0.77476143837,-0.62648755312,-0.10796482116,-0.107845127583,0.0113621586934,0.151291415095,-0.601423382759,-0.0168203227222,-0.256118774414,0.0180473756045,0.204773396254,0.512024462223,-0.151998758316,-0.586939334869,0.100043684244,0.546353042126,0.0586074143648,-0.293504744768,0.114919506013,0.174716383219,-0.423796802759,0.438159555197,-0.380579143763
-0.884944856167,0.141816437244,0.0589669533074,-0.255400031805,-0.202851340175,-0.7934705019,-0.0775259658694,-0.181700006127,0.117688156664,0.165621519089,-0.122491873801,0.627032995224,-0.185468420386,-0.657447218895,0.5429931283,0.0414432547987,0.173317849636,0.0108088655397,-0.0626270771027,-0.587781429291,0.239576399326,0.451193869114,0.436953395605,0.431051999331,0.484441816807,-0.489014923573,0.419749855995,0.806071043015,-0.502149999142,0.00856606382877,0.000702400284354,-0.0376167185605,0.133231446147,-0.538188934326,0.0547636374831,-0.2548635602,0.0508057512343,0.101331554353,0.438317090273,0.0559628233314,-0.672243237495,0.120087735355,0.479381084442,0.162119552493,-0.170607507229,0.159028038383,0.178804010153,-0.422131836414,0.496100276709,-0.401318848133
-1.03416764736,0.0523260831833,-0.0181842632592,-0.247100606561,-0.191107019782,-0.866739332676,-0.0490626879036,-0.242619857192,-0.0231061168015,0.242935180664,-0.165722206235,0.623684644699,-0.147508278489,-0.68745803833,0.601462900639,0.0635575801134,0.131253167987,-0.0723424330354,0.0871986746788,-0.506984233856,-0.000508454628289,0.562226951122,0.439107716084,0.451840937138,0.567933082581,-0.536172568798,0.500365555286,0.651323318481,-0.742563307285,-0.115614615381,-0.113229237497,0.0149839604273,0.186543032527,-0.766939818859,-0.06806217134,-0.376058727503,0.0716539174318,0.210579946637,0.482424974442,-0.117959722877,-0.553453564644,0.135554134846,0.403161674738,0.037468649447,-0.382300615311,0.186736285686,0.21693149209,-0.398276269436,0.518008351326,-0.245171234012
-1.05927169323,0.0980295464396,-0.0011250555981,-0.216783031821,-0.328955680132,-1.03530836105,-0.157080292702,-0.211595669389,0.236316487193,-0.0213883258402,-0.18694755435,0.662243485451,-0.226117476821,-0.8272767663,0.661577880383,0.150664374232,0.202263623476,-0.0672539174557,0.351107478142,-0.507601857185,-0.0613503232598,0.689537584782,0.218715652823,0.367109954357,0.659793496132,-0.262178272009,0.670491278172,0.594991326332,-0.598922371864,-0.0780154466629,-0.240869060159,-0.0773787349463,0.159691080451,-0.81101590395,-0.0146250138059,-0.410160899162,-0.105905033648,0.258040487766,0.600972890854,-0.251305103302,-0.599757909775,-0.0840376019478,0.609419167042,0.127079457045,-0.184373438358,0.170740962029,0.382296919823,-0.526983618736,0.533297002316,-0.453964293003
-1.00637960434,-0.0587411485612,-0.0706203877926,-0.210061922669,-0.1217199862,-0.70361495018,-0.0101681901142,-0.233953863382,-0.202023983002,0.273128628731,-0.180533051491,0.508019208908,-0.129971787333,-0.579095125198,0.506076216698,0.0304213501513,0.0736447200179,-0.111627414823,-0.0121193435043,-0.353619784117,-0.0747739821672,0.460282474756,0.441870898008,0.426559686661,0.556523680687,-0.705677032471,0.462240368128,0.419260144234,-0.831373333931,-0.212912335992,-0.142002820969,0.108437404037,0.177979394794,-0.717188835144,-0.119820177555,-0.332155793905,0.159053787589,0.149009048939,0.424036085606,-0.228982686996,-0.3865840137,0.135930135846,0.195268988609,-0.00331647694111,-0.568005979061,0.206922635436,0.178378358483,-0.239976719022,0.422363996506,-0.0444468557835
-0.936886310577,0.144114151597,-0.0521990731359,-0.27877214551,-0.286037474871,-0.781418025494,-0.173442333937,-0.216310203075,0.264102190733,-0.0912082567811,-0.349527031183,0.739240288734,-0.299538642168,-1.01891994476,0.457988649607,-0.0249744262546,0.0514247268438,-0.098498262465,0.272834390402,-0.620465993881,0.20524032414,0.367307841778,0.305801540613,0.294473677874,0.536440610886,-0.373322814703,0.531512975693,0.778428077698,-0.505394279957,0.0533917956054,-0.0615351088345,0.0671644434333,0.0768641531467,-0.612575173378,-0.223126277328,-0.371408075094,0.00432918034494,0.0463953353465,0.622489213943,-0.269271194935,-0.338037520647,-0.202865943313,0.659122347832,0.213522806764,-0.188612133265,-0.0888180285692,0.174594044685,-0.549136281013,0.481506317854,-0.588229835033
-0.88286536932,0.149181708694,0.011519077234,-0.239567503333,-0.187830537558,-0.784318029881,-0.060675073415,-0.209140956402,0.0977646559477,0.193773642182,-0.175475895405,0.624313890934,-0.16920273006,-0.722113251686,0.558037400246,0.0463426969945,0.136569514871,-0.0746302306652,0.0173801817,-0.578684747219,0.181278467178,0.488892436028,0.419274777174,0.406667232513,0.50120061636,-0.471170216799,0.431310772896,0.756392300129,-0.551401078701,-0.0277080256492,-0.0275600794703,0.00155231740791,0.122038722038,-0.579512417316,-0.0251129325479,-0.248287588358,0.0608317889273,0.114832989872,0.482187092304,-0.0158549807966,-0.557397961617,0.126809254289,0.462141901255,0.0789715573192,-0.237790539861,0.122145146132,0.1514133811,-0.420621395111,0.509587287903,-0.356711983681
-1.02152836323,0.122033111751,-0.0613485835493,-0.213838964701,-0.256969034672,-0.762035667896,-0.105457529426,-0.230506181717,0.136159926653,0.0820690393448,-0.222428098321,0.627619862556,-0.208529680967,-0.769144356251,0.516361534595,0.0882008820772,0.0573678612709,-0.169177770615,0.220750793815,-0.471401393414,0.090360455215,0.560824811459,0.311357527971,0.323498278856,0.602411448956,-0.391820818186,0.510483086109,0.604419887066,-0.573602557182,-0.0258632153273,-0.13259640336,0.0675934031606,0.0891024544835,-0.655716300011,-0.118780247867,-0.308576107025,-0.03942514956,0.154174298048,0.57214152813,-0.220883861184,-0.393035650253,-0.0444172546268,0.472494423389,0.0618225373328,-0.352478206158,0.121090359986,0.25330799818,-0.375947743654,0.486978292465,-0.312972873449
-0.590529203415,-0.044318113476,-0.0955095291138,-0.266521543264,0.0507468469441,-0.328880161047,0.0615451596677,-0.238940924406,-0.0305432528257,-0.0551018454134,-0.395115047693,0.713886082172,-0.426296800375,-1.06602704525,0.33299189806,-0.0506864339113,0.184337064624,-0.118082456291,-0.282498925924,-0.413485556841,0.651308715343,0.157306611538,0.618499755859,0.597426474094,0.0342911109328,-0.885818183422,0.13732650876,0.664534568787,-0.687767803669,0.118306815624,0.189850792289,0.211351364851,0.0684504434466,-0.659905910492,-0.0835095569491,-0.418602824211,0.365379542112,0.010167857632,0.40227240324,0.142378121614,-0.153749212623,0.045741699636,0.58876311779,0.199057132006,-0.188289731741,0.0935917645693,0.0241630971432,-0.641232669353,0.549917161465,-0.101998917758
-0.831040322781,0.0573333501816,-0.0194394271821,-0.25753608346,-0.18592594564,-0.657978653908,-0.0640043616295,-0.189529940486,0.0227419715375,0.10554780066,-0.155654624104,0.558219492435,-0.161241874099,-0.671809852123,0.452126264572,-0.00806345511228,0.111583977938,-0.0576077401638,0.0368779860437,-0.448859483004,0.0826463103294,0.387731522322,0.358054280281,0.362988084555,0.427659481764,-0.48496991396,0.372631430626,0.617167472839,-0.56629639864,-0.0357717350125,-0.0619021505117,0.0210149772465,0.140389859676,-0.584116339684,-0.15016849339,-0.311140298843,0.0544628277421,0.117171034217,0.447617173195,-0.162502005696,-0.422332018614,0.0267743617296,0.379385530949,0.0953173041344,-0.303714692593,0.0493116043508,0.142042741179,-0.366445928812,0.385208517313,-0.285503834486
-1.17798626423,0.307204157114,-0.0505774766207,-0.221479386091,-0.29896146059,-1.08536231518,-0.0342924594879,-0.340932369232,0.251105308533,0.258984416723,-0.0768011063337,0.649540781975,-0.0909015238285,-0.712805628777,0.757310152054,0.187708795071,0.126032933593,-0.194542899728,0.234073147178,-0.785972893238,0.132224798203,1.02819216251,0.390529364347,0.450387328863,0.829698562622,-0.310236722231,0.693406641483,0.861199676991,-0.583815038204,-0.193547219038,-0.163639679551,0.0309641826898,0.179885700345,-0.660283267498,0.08681768924,-0.124731421471,-0.122720874846,0.302330255508,0.649656355381,-0.08655205369,-0.748499393463,0.111038528383,0.718710839748,0.0417838729918,-0.277950435877,0.274958223104,0.295992821455,-0.332057923079,0.479062616825,-0.432496339083
-0.984268307686,0.130752637982,-0.0295170750469,-0.239851146936,-0.195765867829,-0.733602941036,-0.0748557895422,-0.338638097048,0.0667096301913,0.105488963425,-0.205020427704,0.649785280228,-0.171959489584,-0.784292280674,0.501371264458,0.0265532657504,0.0739982277155,-0.178363412619,0.156052187085,-0.514591157436,0.168037310243,0.549764811993,0.445077270269,0.331741988659,0.533187806606,-0.406511425972,0.469640433788,0.659258782864,-0.651310563087,-0.0272477976978,-0.0809946879745,0.0981392487884,0.0970240533352,-0.652729451656,-0.179837375879,-0.359904527664,0.0106402076781,0.139719426632,0.531438827515,-0.178338959813,-0.399422049522,-0.0301560200751,0.542296290398,0.0406278297305,-0.353076070547,0.103276282549,0.209614470601,-0.417667776346,0.509526193142,-0.296330064535
-0.970702707767,0.180591315031,0.0083336122334,-0.231146216393,-0.28759509325,-0.936095297337,-0.0786153748631,-0.140829727054,0.193466946483,0.171204388142,-0.139904305339,0.635337471962,-0.156336858869,-0.707964777946,0.67603468895,0.136662632227,0.168117031455,-0.0929977297783,0.0986756980419,-0.651407539845,0.074593000114,0.650080800056,0.272886782885,0.39921683073,0.64695584774,-0.378213256598,0.532163023949,0.803560614586,-0.520039975643,-0.0878108590841,-0.124316647649,-0.0391952805221,0.184055626392,-0.64899379015,0.0455589592457,-0.186629071832,-0.0326681733131,0.23700042069,0.550088703632,-0.0381329990923,-0.667470693588,0.133621186018,0.52606356144,0.134461253881,-0.198620289564,0.189112573862,0.220078259706,-0.440332621336,0.475896656513,-0.424760073423
-1.08755624294,0.125444322824,-0.0631825998425,-0.215781748295,-0.243593290448,-0.797458708286,-0.120675884187,-0.260687083006,0.145077377558,0.036184348166,-0.169652983546,0.623097360134,-0.204349711537,-0.646496355534,0.56710767746,0.084518738091,0.0399296842515,-0.250116944313,0.296344578266,-0.52148270607,0.129388734698,0.751589298248,0.304357528687,0.315510958433,0.645592331886,-0.300226658583,0.56088411808,0.612491965294,-0.559910476208,-0.0956906527281,-0.170699059963,0.0787999480963,0.0585488118231,-0.648599267006,-0.117430180311,-0.211396872997,-0.1028034091,0.139655321836,0.664714634418,-0.260010242462,-0.387207239866,-0.0843027606606,0.587975740433,-0.0223525743932,-0.425794482231,0.199254408479,0.301905661821,-0.277115851641,0.478921085596,-0.286841958761
-1.08112466335,0.0319612659514,-0.0647559687495,-0.279933750629,-0.261660933495,-0.898647725582,-0.111799620092,-0.202484771609,0.0854336768389,0.177481159568,-0.173601597548,0.6111343503,-0.246096536517,-0.806211709976,0.649876117706,0.092925734818,0.133056908846,-0.115690164268,0.175681576133,-0.4084661901,0.0473747514188,0.616569280624,0.315491706133,0.514784693718,0.52206581831,-0.515482902527,0.485067844391,0.596521794796,-0.630951225758,-0.0908504426479,-0.112257361412,0.0275287013501,0.140580326319,-0.808605372906,-0.179127559066,-0.400284409523,0.0523932278156,0.17480173707,0.603102207184,-0.18452487886,-0.467702269554,-0.000779677706305,0.386675447226,0.0338839069009,-0.370112121105,0.182120248675,0.209351807833,-0.344969242811,0.532200574875,-0.345539152622
-0.758911430836,-0.062712430954,-0.0284497402608,-0.30350369215,0.0497122332454,-0.526416301727,0.033069524914,-0.209256067872,-0.101997815073,0.278773665428,-0.384494423866,0.848576545715,-0.398845463991,-1.01328611374,0.535007238388,0.0910240039229,0.135426580906,-0.160788118839,-0.297859400511,-0.467471271753,0.484198689461,0.255968332291,0.554215788841,0.699663043022,0.186210691929,-0.853276133537,0.217856764793,0.668722629547,-0.780052185059,0.0353453531861,0.288023859262,0.174201145768,-0.0111090606079,-0.841883540154,-0.0339397490025,-0.472466409206,0.412251710892,-0.00913706980646,0.448304593563,0.339300870895,-0.293381273746,0.193057700992,0.368230581284,0.0576773025095,-0.297295987606,0.307024568319,0.0223469100893,-0.515136659145,0.814316928387,-0.15543858707
